lv_feeder_unique_id,avg_daily_consumption_per_device,std_daily_consumption_per_device,avg_total_consumption_daily,std_total_consumption_daily,avg_max_consumption_daily,std_max_consumption_daily,max_to_mean_ratio,std_to_mean_ratio,per_device_peak_ratio,max_to_min_ratio,weekday_weekend_ratio,mean_daily_time_at_peak,is_anomalous,anomaly_type,anomaly_intensity,anomaly_id
SSEN-400600301501,-0.8274544757866583,-0.3793372776975393,-0.5792977774181809,-0.4212280133080592,-0.5105745409051017,-0.42065469262702554,0.6619973961725479,0.8869745749184028,-0.5781574440908093,0.6203942625685651,-0.28375053902252206,0.1616423446271551,0,,,
SSEN-400600301502,-0.5822996745438019,-0.49295504169996224,1.250758972424432,1.638322230817275,1.4564309107985574,1.6382224624282349,-0.4159459261274077,-0.25583941772608443,-0.5924341644947712,-0.4461176872477772,-0.11978593204044234,0.18402065827164266,1,unmetered_load,0.1,SSEN-400600301502-unmetered_load-0.1
SSEN-400600301503,-0.7184822129906029,-0.30128975626572907,-0.7059676513334314,-0.633278757435431,-0.6532891610694244,-0.6332300042423733,1.0390435985342032,0.9758407991725949,-0.41599907571823697,0.7584058422455755,-0.1909024176615896,0.14672346886416288,0,,,
SSEN-400600301504,-0.8559632624951706,-0.7678427661144077,0.9783211643233696,1.0424110957632988,1.0044560899930044,1.0428150100196776,-0.7247146845094831,-0.6695602432829286,-0.8755275456074179,-0.5886793918741444,0.23693666816325964,0.17656122039014735,0,,,
SSEN-400600301505,-0.8489771470819619,-0.337845274913467,-0.7612301483532207,-0.6574024538156019,-0.7028632922684335,-0.6569117256020345,1.2696794170828234,1.2728386017983266,-0.4985375543857116,1.1881580925498456,-0.6583093332354493,0.1616423446271551,0,,,
SSEN-401100228001,0.41358132603675796,0.05114030636842953,0.15099458481106828,0.09821209780781229,0.16442434946513865,0.09780420251483966,-0.444524510375217,-0.5585098352047444,0.21528116213151532,-0.3780817054864116,-1.269583464139424,0.15418290674565818,0,,,
SSEN-401100228002,-0.029343025419762685,0.04464979118474105,-0.32714467640442835,-0.22468381662613351,-0.2640529261954767,-0.22418411429796462,0.15722484298591546,0.1945254132350455,0.03683106425204114,-0.0837990779760901,-1.0911447340067766,0.1616423446271551,0,,,
SSEN-401100228004,1.4512989516524721,0.29422373440631233,0.6265900306741461,0.24731906233668616,0.430128530061187,0.24744058450797624,-1.167176240892027,-1.251510404312479,0.693765414292881,-0.7400192821976925,2.123224870912156,0.14672346886416288,0,,,
SSEN-401100228005,0.5513423699032597,-0.09212447238456836,1.6088300732306908,1.3470460603714054,1.61809214951628,1.3442975439962845,-0.8763531712500782,-1.2025027641326305,0.18259649386487278,-0.69043114455833,-0.44503723095922526,-0.30084280402559593,0,,,
SSEN-460000307001,-0.6143694425506114,-0.14172747437071248,-0.6714074754060431,-0.516690084855807,-0.5533059084149893,-0.5161991516343398,1.3685468740414013,1.1650578541548697,-0.2224846530268044,0.5342939026451072,-1.5933989516495615,0.13180459310117065,0,,,
SSEN-460000307003,-0.5642385466287414,-0.0787005462466313,-0.5728343899398428,-0.3306829566697445,-0.45941338847453433,-0.33030319680321624,0.98215128847048,1.2671913023036334,-0.26187642481396267,0.8730249177916759,-0.8329174383336102,0.16910178250865043,0,,,
