lv_feeder_unique_id,avg_daily_consumption_per_device,std_daily_consumption_per_device,avg_total_consumption_daily,std_total_consumption_daily,avg_max_consumption_daily,std_max_consumption_daily,max_to_mean_ratio,std_to_mean_ratio,per_device_peak_ratio,max_to_min_ratio,weekday_weekend_ratio,mean_daily_time_at_peak,is_anomalous,anomaly_type,anomaly_intensity,anomaly_id
SSEN-400600301501,-0.827392689222957,-0.3792926799612278,-0.5792692275986191,-0.4211910809150757,-0.5105419283161409,-0.4206177504781321,0.661996245442686,0.8869743523554556,-0.5781069316402971,0.6203942625685651,-0.2847265538982076,0.1616423446271551,0,,,
SSEN-400600301502,-0.5828188944455062,-0.49335424101764347,1.2499741005662726,1.6372158256227582,1.4555320920565802,1.637115948928189,-0.4159386452498873,-0.2558215256245375,-0.5928611083344715,-0.4461176872477772,-0.1097494949005481,0.18402065827164266,1,unmetered_load,0.05,SSEN-400600301502-unmetered_load-0.05
SSEN-400600301503,-0.7184198436031541,-0.3012445430068581,-0.7059403323443558,-0.633244514852009,-0.6532581264543017,-0.6331957559064461,1.0390423373004878,0.9758406023903211,-0.4159472162130985,0.7584058422455755,-0.1918689691276833,0.14672346886416288,0,,,
SSEN-400600301504,-0.8559016284069477,-0.767801232330521,0.9783648492719095,1.0424665940447744,1.0045054540451077,1.0428704976601948,-0.724715428824886,-0.6695609174068031,-0.8754795034196188,-0.5886793918741444,0.23601372357309658,0.17656122039014735,0,,,
SSEN-400600301505,-0.8489154756294239,-0.33780034995005986,-0.7612033663408071,-0.6573685172351107,-0.7028328057869359,-0.6568777773674105,1.2696780882548808,1.2728384911770565,-0.49848638053029115,1.1881580925498456,-0.6593235244709138,0.1616423446271551,0,,,
SSEN-401100228001,0.4136497501164489,0.05118829907051855,0.1510302307622948,0.09825561916601404,0.16446442541411513,0.0978477147178176,-0.4445253368081263,-0.5585104771121695,0.21533826570128928,-0.3780817054864116,-1.2706599586007254,0.15418290674565818,0,,,
SSEN-401100228002,-0.02927697026243538,0.04469773269931679,-0.3271136764543476,-0.22464439112018444,-0.2640175878545355,-0.22414468241972552,0.15722384019365857,0.19452498978806862,0.0368866854312833,-0.0837990779760901,-1.0922030413602986,0.1616423446271551,0,,,
SSEN-401100228004,1.4513729258277546,0.29427364418829066,0.6266302979086799,0.24736447507867212,0.430171543860856,0.24748599294444878,-1.1671768555317916,-1.2515112472638998,0.6938264926462692,-0.7400192821976925,2.122494183500806,0.14672346886416288,0,,,
SSEN-401100228005,0.5514115307796894,-0.09207760954159157,1.608879884731369,1.3471054228696469,1.618148298448916,1.344356852106606,-0.8763538711236144,-1.202503592866614,0.1826533259220875,-0.69043114455833,-0.4460296847461688,-0.30084280402559593,0,,,
SSEN-460000307001,-0.614306516329768,-0.14168100272230785,-0.6713798206013799,-0.5166543633748334,-0.5532737683002567,-0.5161634202511771,1.3685455162376068,1.1650577122656993,-0.22243118599131786,0.5342939026451072,-1.5945084505329834,0.13180459310117065,0,,,
