lv_feeder_unique_id,avg_daily_consumption_per_device,std_daily_consumption_per_device,avg_total_consumption_daily,std_total_consumption_daily,avg_max_consumption_daily,std_max_consumption_daily,max_to_mean_ratio,std_to_mean_ratio,per_device_peak_ratio,max_to_min_ratio,weekday_weekend_ratio,mean_daily_time_at_peak,is_anomalous,anomaly_type,anomaly_intensity,anomaly_id
SSEN-400600301501,-0.8273633621756447,-0.37927616030443384,-0.5792557280274597,-0.42117777179415533,-0.5105271691981778,-0.4206044387717005,0.6619936160258114,0.8869658135020352,-0.5780842081635876,0.620387184549586,-0.28492096831610514,0.1616423446271551,0,,,
SSEN-400600301502,-0.583055984810954,-0.49348471895787566,1.249614662280445,1.636849488715919,1.4551631306374013,1.636749606315452,-0.41581209329701646,-0.25562879808926636,-0.5930346216846015,-0.44600275265916334,-0.10782638231163455,0.18402065827164266,1,gradual_drift,0.05,SSEN-400600301502-gradual_drift-0.05
SSEN-400600301503,-0.7183902394577554,-0.3012276785894302,-0.705927396825343,-0.6332319457464275,-0.6532439507469925,-0.6331831848211599,1.0390404294460591,0.9758323187780191,-0.41592377063795083,0.758398795432234,-0.19206163078953514,0.14672346886416288,0,,,
SSEN-400600301504,-0.8558723738526721,-0.7677864288255795,0.9783852848119818,1.0424850109779575,1.0045264065370225,1.0428889081553763,-0.7247207120262417,-0.6695739269316439,-0.8754581041452184,-0.5886867432753612,0.23582913851563128,0.17656122039014735,0,,,
SSEN-400600301505,-0.848886203310635,-0.3377836470099416,-0.7611906769018535,-0.6573560323164788,-0.7028188327363429,-0.6568652887902174,1.2696766217738016,1.2728310606003388,-0.49846330250266585,1.1881511429072855,-0.6595250096855211,0.1616423446271551,0,,,
SSEN-401100228001,0.41368223290850875,0.05120672028321122,0.1510469822745972,0.09827074103063085,0.16448194389578993,0.09786283275640438,-0.44453008380276227,-0.5585231676785912,0.21536452239545809,-0.3780890092696305,-1.2708729832456713,0.15418290674565818,0,,,
SSEN-401100228002,-0.02924561375230357,0.04471612524134746,-0.3270990540629508,-0.2246303960987223,-0.26400182096780783,-0.22413068620170332,0.15722024478132843,0.19451446208567355,0.03691214747921674,-0.08380631521940642,-1.0924126974980692,0.1616423446271551,0,,,
SSEN-401100228004,1.451408047360729,0.2942931391775138,0.6266491672144548,0.24738011729723255,0.4301901485287222,0.2475016323223562,-1.1671829854825397,-1.251525928263046,0.6938548800521281,-0.7400266678181959,2.1223452071665205,0.14672346886416288,0,,,
SSEN-401100228005,0.5514443638748509,-0.09205982117482428,1.6089031278838004,1.3471249029188659,1.6181717594561764,1.3443763129793593,-0.8763594445192132,-1.2025181331062633,0.18267943706997247,-0.6904385189665172,-0.44622714388075246,-0.30084280402559593,0,,,
SSEN-460000307001,-0.6142766474431522,-0.14166343346771829,-0.6713667311883051,-0.5166413873977439,-0.5532591838661138,-0.5161504414255779,1.3685442389615736,1.165049972121665,-0.22240687868782535,0.5342868051580758,-1.5947275880593221,0.13180459310117065,0,,,
SSEN-460000307003,-0.564145355928396,-0.07863572987122404,-0.5727922489644254,-0.33063125063049237,-0.4593652419421487,-0.3302514832004869,0.9821480271800151,1.267183743247182,-0.26179915311697566,0.8730178968947202,-0.8341542076544881,0.16910178250865043,0,,,
SSEN-460000307004,-0.5086871618574901,-0.21192703646865957,-0.3300867206678073,-0.12159431426477707,-0.22820659025083712,-0.12187636058493591,0.3757860652858443,0.5568125965672903,-0.3407781541848194,0.21998390818442148,-1.1709643182157943,0.16910178250865043,0,,,
SSEN-460000307005,0.23674608184191642,-0.25148577699531205,1.9207354270517685,1.698804812541822,1.8077763833311487,1.6988685861656243,-1.1309532553485029,-1.0925530090212643,-0.14299241886387523,-0.7925605179787314,0.18613707810662247,0.18402065827164266,0,,,
SSEN-460000307006,0.5335531732314243,0.45790049890650253,-0.3472390964726214,-0.2589646138489198,-0.2870226737894808,-0.25842596316212224,0.18299884378522568,0.14541865342010857,0.5544517605012376,-0.289260990037405,-0.5844081191586987,0.15418290674565818,0,,,
SSEN-460000640001,0.9698431228313352,0.2541286017526412,2.3757903541612357,2.338056955849559,2.31606968552802,2.3375821258757594,-1.0029794031593695,-0.8924696220512729,0.43635513377308593,-0.5125300347124195,2.97577304915431,0.1618427014297565,0,,,
SSEN-460000640003,0.36866368236219127,0.2683311519591258,-0.11837177004518558,-0.0047216563502018765,-0.06131612710709593,-0.004333523104943641,-0.0694690663953449,-0.0033094696390398807,0.3144103735528862,-0.3023035457903255,0.8105387942132425,0.15418290674565818,0,,,
SSEN-460000667001,1.7337915902048566,0.6884632497281286,0.9969153930234891,0.8653482574833143,0.969212429458898,0.8658096181825907,-0.8515640000754645,-0.9031827277309787,1.0941253004043034,-0.43569207154495065,-1.4231431831760022,0.1616423446271551,0,,,
SSEN-460000667002,1.909042374145951,0.5696252997418688,1.6582835926847321,1.288936267267788,1.5640611575595083,1.2870753932537777,-1.06162365345529,-1.2467112765075385,1.1151182089534253,-0.7854703626162176,0.09470063931447384,0.1616423446271551,0,,,
SSEN-460000702003,0.8277711601487756,0.15639187156334775,-0.9104143571121895,-1.1819642564001733,-1.025549687038362,-1.1829215359907832,0.7608747749283628,0.09452478937588038,0.7163323918372025,0.19657197142888053,-0.7996663258600983,-0.8970348581013866,0,,,
SSEN-460000702004,0.478611655962823,0.7636102063195673,-0.36775969333671565,-0.058185322788890756,-0.2544436582088032,-0.05809637043059631,0.4875781998370381,0.9518332384157872,0.6215766971837703,0.5766485784286145,-0.4318291157562166,0.15418290674565818,0,,,
SSEN-460001515001,-0.325739889867977,-0.3609075555371869,-0.18312165038057668,-0.21936207072105626,-0.23162098108334925,-0.21922546576873272,-0.5058891253772705,-0.38471736595734024,-0.41422907010865495,-0.4357874649808271,-0.47670374559395606,0.1616423446271551,0,,,
SSEN-460001515002,-0.8451133338711783,-0.6552848433528887,-0.7456834188846434,-0.8714145761261963,-0.8075446143226178,-0.8709121071294057,0.026166049361276596,-0.18053081528222661,-0.7278626170434941,-0.2355754970840031,0.6094753085876969,0.13180459310117065,0,,,
SSEN-460001515003,-0.24930612355610002,0.0675542249883538,-0.49771810876772504,-0.3166249339375592,-0.41675640893672666,-0.31696745599156256,0.6044060296210783,0.6999778296099223,-0.04872206629693407,0.12510454119884487,-0.30550960064224925,-0.009924726647253105,0,,,
SSEN-460001515004,-1.000877411859697,-0.6630429715920543,-0.8733308630555938,-0.9715967658574055,-0.9300802150776776,-0.9711092008581651,0.5354773465921102,0.3110946874787724,-0.7828421943026829,-0.030069772038003095,0.46373376079091966,0.07958852793069866,0,,,
SSEN-460001515005,-0.819379240191769,-0.7506773266899316,-0.2971777601768907,-0.4466229574679388,-0.37231862253700687,-0.4462385975634246,-0.5493104456475034,-0.6864588062895363,-0.8202447016786671,-0.5090568819329883,-0.13537077366314204,0.1616423446271551,0,,,
SSEN-460200307001,-0.5025390563098364,-0.04586599373210349,-0.8292460763659226,-0.7855067842282609,-0.8213494036683241,-0.7852115506569565,0.9982843788037201,1.155869483983819,-0.19274703871727597,0.7221048268756677,0.4241869427401731,0.11659167310633613,0,,,
SSEN-460200307002,-0.3475095539735945,-0.026747315677380583,-0.11229813179009639,0.2771308554277526,0.0006900113656621164,0.2775063145896359,0.10757001705336107,0.6947071047152067,-0.25074612506560007,0.413030038606644,-1.2104084880633867,0.16910178250865043,0,,,
SSEN-460200307006,0.05463851429478844,0.36471401587362196,-0.4817266352263626,-0.27738193638733677,-0.42402624936949934,-0.2768201298167421,0.4397584380188891,0.9311463667832839,0.19404020958633064,0.7441219933719417,-0.5264621086519513,0.13926403098266596,0,,,
SSEN-460200307007,-0.3029849432866057,-0.18083817420535483,-0.6356598242510946,-0.6715671681053286,-0.6730554894832838,-0.6714266186180253,0.192084182794976,0.28646297819548117,-0.23778447597247096,0.1133286971158848,0.029552326422772723,0.13180459310117065,0,,,
SSEN-460200307008,-0.7292089998460896,-0.7769052324955595,1.0142141858189708,0.8102866534505703,0.9092137951613575,0.8101090891719243,-1.044843662809674,-1.0562622746944583,-0.83893515757901,-0.5965659970026304,-0.1765665917095013,0.18417477888902944,0,,,
SSEN-460200307009,-0.724712649293537,-0.5040817027988448,-0.8428154923785838,-0.9552706037082948,-0.9179972119533413,-0.9556634936642201,0.17701846112336897,0.028038390416265886,-0.5910618928499829,-0.21792435161477616,-0.6597719982371574,0.13180459310117065,0,,,
SSEN-460200307011,-0.7025376867456975,-0.17312589759805572,-1.0627770836583004,-1.1576374380969503,-1.126248166514135,-1.1573922110486767,1.521983903748747,1.3578673485250778,-0.28242073313490906,0.9258650996707891,0.3341230101463595,0.0874185210417291,0,,,
SSEN-460200618001,0.02792452907293426,0.13625447650053235,-0.4604366562429255,-0.39282109565271756,-0.45575667865889724,-0.39248919418787076,0.045134162744850964,0.25372809208208674,0.060206368109550504,-0.01686516730556455,-0.42838506616436267,0.12434515521967535,0,,,
SSEN-460200618002,0.0012161063565902812,-0.16344657862862372,0.17230731795019258,0.16953463773684543,0.16701108640519227,0.16974698164891572,-0.461661832623208,-0.37808654810645304,-0.14103950866536344,-0.2570808562021053,-0.41410110945778855,0.18402065827164266,0,,,
SSEN-460200618003,-0.19085922091107116,-0.335272378784908,2.189072209313889,2.500571562071121,2.219005538381171,2.501236254461318,-0.9550907980676799,-0.6415712632910772,-0.40695410504949964,-0.5841966349695887,-0.217099002321262,0.1618427014297565,0,,,
