lv_feeder_unique_id,avg_daily_consumption_per_device,std_daily_consumption_per_device,avg_total_consumption_daily,std_total_consumption_daily,avg_max_consumption_daily,std_max_consumption_daily,max_to_mean_ratio,std_to_mean_ratio,per_device_peak_ratio,max_to_min_ratio,weekday_weekend_ratio,mean_daily_time_at_peak,is_anomalous,anomaly_type,anomaly_intensity,anomaly_id
SSEN-400600301501,-0.8274608166917441,-0.3793612341167357,-0.5793008956620538,-0.4212494062872163,-0.5105809516973272,-0.420676095106371,0.661989415323788,0.8869409534598505,-0.5781678709222374,0.620367102676068,-0.2825740713221949,0.1616423446271551,0,,,
SSEN-400600301502,-0.5822096418636398,-0.49267575733754115,1.2508910168105805,1.6390779044816572,1.4567524442832496,1.6389783321663967,-0.41548942403551936,-0.25514753549220603,-0.5922746165859523,-0.44568096685860775,-0.13215732022928392,0.18402065827164266,1,gradual_drift,0.2,SSEN-400600301502-gradual_drift-0.2
SSEN-400600301503,-0.718488601272004,-0.30131359961200815,-0.7059705676322281,-0.6332976826763295,-0.6532947457466134,-0.6332489334616512,1.0390386226279678,0.9758080327742494,-0.4160092930813038,0.7583788081980167,-0.18973877148675933,0.14672346886416288,0,,,
SSEN-400600301504,-0.8559695910058982,-0.767867285388748,0.9783155628254587,1.0423726696997186,1.0044409093243394,1.0427765804399234,-0.7247337170279708,-0.6696088415337871,-0.8755383565672048,-0.5887076542523881,0.2380412334469847,0.17656122039014735,0,,,
SSEN-400600301505,-0.8489834786299432,-0.33786917122028914,-0.7612329765490705,-0.6574210983172424,-0.7028685899817841,-0.6569303792904649,1.269676279273284,1.2728086930774023,-0.4985478783680054,1.1881314503690095,-0.6570811421931775,0.1616423446271551,0,,,
SSEN-401100228001,0.4135744455842506,0.05111697361229542,0.15099030228920104,0.09818465984993685,0.16441403138764463,0.09777676789718004,-0.4445413098640019,-0.5585573649418262,0.2152717602258209,-0.37810977583255984,-1.2682708614069633,0.15418290674565818,0,,,
SSEN-401100228002,-0.029349713308371866,0.044626449025342456,-0.3271481966466267,-0.22470749688627004,-0.2640607639978607,-0.22420780266287252,0.15721283925481153,0.1944851291132771,0.03682143183311471,-0.08382687998258745,-1.0898567721253583,0.1616423446271551,0,,,
SSEN-401100228004,1.4512916200462846,0.29420075382218597,0.6265849899281203,0.2472898891481115,0.43011667393371183,0.24741140890880056,-1.1671987996933362,-1.2515646020183524,0.6937566304700721,-0.7400476825742057,2.1240689560490407,0.14672346886416288,0,,,
SSEN-401100228005,0.5513354295583497,-0.09214801269843323,1.6088234665358399,1.3470040891216941,1.6180734167660193,1.3442556067433833,-0.8763734122807704,-1.2025564902928367,0.18258704973869985,-0.6904594997182307,-0.4438384909565332,-0.30084280402559593,0,,,
SSEN-460000307001,-0.6143758760956357,-0.1417510865479249,-0.6714104468028449,-0.516710366896131,-0.5533120718532634,-0.5162194424780331,1.3685445241751535,1.1650269083804512,-0.22249462041727083,0.5342666642425712,-1.5920416327885616,0.13180459310117065,0,,,
SSEN-460000307003,-0.5642450019684597,-0.07872406711231333,-0.5728375184880544,-0.33070540336602644,-0.45942009541719814,-0.33032565049939827,0.9821458591499925,1.2671613392450671,-0.26188644308882053,0.8729979882587565,-0.8316651354166053,0.16910178250865043,0,,,
SSEN-460000307004,-0.5087872696363347,-0.21201392684285048,-0.33013581615448423,-0.12167428064930395,-0.2282662825847471,-0.12195631875674436,0.3757800474416713,0.5567856038809913,-0.3408645384114504,0.21996355174062807,-1.1683880588664772,0.16910178250865043,0,,,
SSEN-460000307005,0.23663976766845352,-0.25157223796241235,1.9206508500397022,1.698674217968162,1.8076740716352564,1.6987380283712126,-1.130968839535425,-1.092590655881654,-0.14308107133245287,-0.7925815687590062,0.1883620363905666,0.18402065827164266,0,,,
